"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"2158","Rojo Intenso","Samara Garcia","Createspace Independent Publishing Platform",15547,4,1,218,"Paperback","https://www.bookdepository.com/es/Rojo-Intenso-Samara-Garcia/9781522757313?ref=grid-view"
"2159","El bosque prohibido","Carolina Inesta","Createspace Independent Publishing Platform",13715,4.31,16,116,"Paperback","https://www.bookdepository.com/es/El-bosque-prohibido-Carolina-Inesta/9781518825774?ref=grid-view"
"2160","El Libro del Demonio / The Demon Notebook","Erika McGann","B DE BLOCK",17731,1.83,6,192,"Paperback","https://www.bookdepository.com/es/El-Libro-del-Demonio-Demon-Notebook-Erika-McGann/9786074808971?ref=grid-view"
"2161","Los Juegos Florales En Espa a","Victor Balaguer","Nabu Press",31139,0,0,490,"Paperback","https://www.bookdepository.com/es/Los-Juegos-Florales-En-Espa-Victor-Balaguer/9781149603499?ref=grid-view"
"2162","Que Tipo De Tiempo? (What Kind of Weather?)","Dona Rice","Teacher Created Materials, Inc",8258,4.67,3,16,"Paperback","https://www.bookdepository.com/es/Que-Tipo-De-Tiempo-What-Kind-Weather-Dona-Rice/9781433314988?ref=grid-view"
"2163","Cristales","Louise Spilsbury","Heinemann Educational Books",22990,4,4,32,"Hardback","https://www.bookdepository.com/es/Cristales-Louise-Spilsbury/9781432956493?ref=grid-view"
"2164","El Suelo","Louise Spilsbury","Heinemann Educational Books",11565,5,1,32,"Paperback","https://www.bookdepository.com/es/El-Suelo-Louise-Spilsbury/9781432956639?ref=grid-view"
"2165","Emmy La Perra Traga-Insectos","Rebecca McInvale","AUTHORHOUSE",9480,0,0,16,"Paperback","https://www.bookdepository.com/es/Emmy-La-Perra-Traga-Insectos-Rebecca-McInvale/9781449018863?ref=grid-view"
"2166","Those Icky Sticky Smelly Cavity-Causing but . . . Invisible Germs/Esos sucios pegajosos olorosos causantes de caries pero . . . invisibles germenes","Judith Rice","Redleaf Press",13998,4.36,11,32,"Paperback","https://www.bookdepository.com/es/Those-Icky-Sticky-Smelly-Cavity-Causing-but-Invisible-Germs-Esos-sucios-pegajosos-olorosos-causantes-de-caries-pero-invisibles-germenes-Judith-Rice/9781884834301?ref=grid-view"
"2167","Lo que se Puede Ver Dentro de una iglesia Catolica","Robert J. Kealer","Skylight Paths Publishing",17342,0,0,32,"Hardback","https://www.bookdepository.com/es/Lo-que-se-Puede-Ver-Dentro-de-una-iglesia-Catolica-Robert-J-Kealer/9781893361669?ref=grid-view"
"2168","El Diablo de la Botella","Robert Louis Stevenson","Norma",10852,3.74,4487,64,"Paperback","https://www.bookdepository.com/es/El-Diablo-de-la-Botella-Robert-Louis-Stevenson/9789580408550?ref=grid-view"
"2169","Clasicos De Misterio/classic Mistery","Antologia","Editorial Sigmar S.A.C.I.",6478,3.6,5,72,"Paperback","https://www.bookdepository.com/es/Clasicos-De-Misterio-classic-Mistery-Antologia/9789501112795?ref=grid-view"
"2170","Peter Pan","Natalia Rivera","Sigmar",8806,0,0,24,"Paperback","https://www.bookdepository.com/es/Peter-Pan-Natalia-Rivera/9789501113631?ref=grid-view"
"2171","La Serenita","Natalia Rivera","Sigmar",11563,0,0,24,"Paperback","https://www.bookdepository.com/es/La-Serenita-Natalia-Rivera/9789501113648?ref=grid-view"
"2172","Clasicos de Animales","Hermann Hesse","Sigmar",7259,0,0,69,"Paperback","https://www.bookdepository.com/es/Clasicos-de-Animales-Hermann-Hesse/9789501115796?ref=grid-view"
"2173","Aladin - Colorin, Colorado","Natalia Rivera","Sigmar",8806,0,0,24,"Paperback","https://www.bookdepository.com/es/Aladin-Colorin-Colorado-Natalia-Rivera/9789501113662?ref=grid-view"
"2174","El Libro de La Selva","Sigmar","Sigmar",7821,0,0,13,"Paperback","https://www.bookdepository.com/es/El-Libro-de-La-Selva-Sigmar/9789501117493?ref=grid-view"
"2175","Caperucita Roja","Sigmar","Sigmar",6990,0,0,15,"Paperback","https://www.bookdepository.com/es/Caperucita-Roja-Sigmar/9789501117455?ref=grid-view"
"2176","Clasicos Norteamericanos II/ North American Classics II","Antologia","Editorial Sigmar S.A.C.I.",6433,0,0,72,"Paperback","https://www.bookdepository.com/es/Clasicos-Norteamericanos-II-North-American-Classics-II-Antologia/9789501119527?ref=grid-view"
"2177","Los Musculos/ The Muscles","Jen Green","Editorial Sigmar S.A.C.I.",9588,0,0,32,"Paperback","https://www.bookdepository.com/es/Los-Musculos-Muscles-Jen-Green/9789501119640?ref=grid-view"
"2178","Celulas y reproduccion/ Cells and Reproduction","Jen Green","Editorial Sigmar S.A.C.I.",8916,0,0,32,"Paperback","https://www.bookdepository.com/es/Celulas-y-reproduccion-Cells-Reproduction-Jen-Green/9789501119701?ref=grid-view"
"2179","Cuentos de Grimm - Estrella","Grimm Hermanos","Sigmar",20256,4.13,24402,64,"Hardback","https://www.bookdepository.com/es/Cuentos-de-Grimm-Estrella-Grimm-Hermanos/9789501100150?ref=grid-view"
"2180","Bambi","Natalia Rivera","Sigmar",8806,0,0,24,"Paperback","https://www.bookdepository.com/es/Bambi-Natalia-Rivera/9789501113051?ref=grid-view"
"2181","Vacaciones entre centauros / Holidays with Centaurs","Fabian Sevilla","Albatros/Argentina",12743,0,0,128,"Paperback","https://www.bookdepository.com/es/Vacaciones-entre-centauros-Holidays-with-Centaurs-Fabian-Sevilla/9789502413037?ref=grid-view"
"2182","Emilio Pettoruti","Vali Guidalevich","Albatros/Argentina",20592,0,0,48,"Paperback","https://www.bookdepository.com/es/Emilio-Pettoruti-Vali-Guidalevich/9789502412849?ref=grid-view"
"2183","Luis Felipe Noe","Vali Guidalevich","Albatros/Argentina",22314,0,0,48,"Paperback","https://www.bookdepository.com/es/Luis-Felipe-Noe-Vali-Guidalevich/9789502413204?ref=grid-view"
"2184","El Gato Con Botas","Charles Perrault","EDICIONES COLIHUE",11764,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Gato-Con-Botas-Charles-Perrault/9789505814879?ref=grid-view"
"2185","Iniciacion Tecnologica: Nivel Inicial - 1 y 2 Ciclos E.G.B.","Heinz Ullrich","Ediciones Colihue SRL",19570,0,0,216,"Paperback","https://www.bookdepository.com/es/Iniciacion-Tecnologica-Nivel-Inicial-1-y-2-Ciclos-E-G-B-Heinz-Ullrich/9789505816170?ref=grid-view"
"2186","Mi hermano el genio/ My Brother The Genius","Rodrigo Munoz Avia","Lectorum Pubns",14195,3.74,19,182,"Paperback","https://www.bookdepository.com/es/Mi-hermano-el-genio-My-Brother-Genius-Rodrigo-Munoz-Avia/9788423678266?ref=grid-view"
"2187","Noa. Primera Oportunidad.","Gustavo Umpierrez","Createspace Independent Publishing Platform",13125,4,1,222,"Paperback","https://www.bookdepository.com/es/Noa-Primera-Oportunidad-Gustavo-Umpierrez/9781466270749?ref=grid-view"
"2188","Festin de Muertos","Raquel Castro","Editorial Oceano de Mexico",12092,3.53,103,180,"Paperback","https://www.bookdepository.com/es/Festin-de-Muertos-Raquel-Castro/9786077355205?ref=grid-view"
"2189","La voz de Flora","Inés Hernández Marcos","Createspace Independent Publishing Platform",9097,0,0,124,"Paperback","https://www.bookdepository.com/es/La-voz-de-Flora-Inés-Hernández-Marcos/9781511704496?ref=grid-view"
"2190","Hijos de Asgard","Miriam Alonso","Createspace Independent Publishing Platform",20521,3.08,12,340,"Paperback","https://www.bookdepository.com/es/Hijos-de-Asgard-Miriam-Alonso/9781511881173?ref=grid-view"
"2191","Viajera Interdimensional","Deborah F Munoz","Createspace Independent Publishing Platform",13293,4.75,4,170,"Paperback","https://www.bookdepository.com/es/Viajera-Interdimensional-Deborah-F-Munoz/9781517362744?ref=grid-view"
"2192","Los cuentos del loco","Homero Cerecedo","Createspace Independent Publishing Platform",14936,0,0,66,"Paperback","https://www.bookdepository.com/es/Los-cuentos-del-loco-Homero-Cerecedo/9781517645564?ref=grid-view"
"2193","One Minute Mysteries - Misterios De Un Minuto","Eric Yoder","Science, Naturally!",13442,3.72,81,224,"Paperback","https://www.bookdepository.com/es/One-Minute-Mysteries-Misterios-De-Un-Minuto-Eric-Yoder/9781938492150?ref=grid-view"
"2194","El Maravilloso Mago de Oz","Lyman Frank Baum","Createspace Independent Publishing Platform",13439,3.98,377270,150,"Paperback","https://www.bookdepository.com/es/El-Maravilloso-Mago-de-Oz-Lyman-Frank-Baum/9781517437473?ref=grid-view"
"2195","Encuentro En Rusia","Lauren St John","BAMBU",14535,4.32,206,248,"Paperback","https://www.bookdepository.com/es/Encuentro-En-Rusia-Lauren-St-John/9788483433706?ref=grid-view"
"2196","El Matemago","Anna Cerasoli","MAEVA",16703,4,2,128,"Paperback","https://www.bookdepository.com/es/El-Matemago-Anna-Cerasoli/9788416363155?ref=grid-view"
"2197","La Pequena Muneca","Duy Truong","Createspace Independent Publishing Platform",13694,3.98,49,46,"Paperback","https://www.bookdepository.com/es/La-Pequena-Muneca-Duy-Truong/9781512283396?ref=grid-view"
"2198","La Pequena Muneca","Duy Truong","Createspace Independent Publishing Platform",20763,3.98,49,98,"Paperback","https://www.bookdepository.com/es/La-Pequena-Muneca-Duy-Truong/9781512286205?ref=grid-view"
"2199","El Lado Salvaje","Sally Green","Editorial Oceano de Mexico",19714,4.01,17911,448,"Paperback","https://www.bookdepository.com/es/El-Lado-Salvaje-Sally-Green/9786077356455?ref=grid-view"
"2200","Entornos Beginning ELEteca Access Activation Card (1-Year)","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",62184,0,0,NA,"","https://www.bookdepository.com/es/Entornos-Beginning-ELEteca-Access-Activation-Card-1-Year-Celia-Meana/9781107469334?ref=grid-view"
"2201","Mundo Real Media Edition Level 3 DVD (2)","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",48046,0,0,NA,"DVD video","https://www.bookdepository.com/es/Mundo-Real-Media-Edition-Level-3-DVD-2-Celia-Meana/9781107472754?ref=grid-view"
"2202","Taifas 2070","Antonio De Chencha","Createspace Independent Publishing Platform",12399,2,3,138,"Paperback","https://www.bookdepository.com/es/Taifas-2070-Antonio-De-Chencha/9781515118169?ref=grid-view"
"2203","The Hunger Games","Suzanne Collins","Perfection Learning",27706,4.32,6456823,396,"Hardback","https://www.bookdepository.com/es/Hunger-Games-Suzanne-Collins/9781627656368?ref=grid-view"
"2204","Despertar","Yuriria Harris","Createspace Independent Publishing Platform",17519,0,0,232,"Paperback","https://www.bookdepository.com/es/Despertar-Yuriria-Harris/9781515062639?ref=grid-view"
"2205","La isla de la imaginacion","Michele Rodriguez","Createspace Independent Publishing Platform",10444,0,0,140,"Paperback","https://www.bookdepository.com/es/La-isla-de-la-imaginacion-Michele-Rodriguez/9781508779575?ref=grid-view"
"2206","Marcelino el pelicano y los lugares mas raros del mundo","Francesc Gomez Guillamon","Createspace Independent Publishing Platform",21693,0,0,116,"Paperback","https://www.bookdepository.com/es/Marcelino-el-pelicano-y-los-lugares-mas-raros-del-mundo-Francesc-Gomez-Guillamon/9781506184029?ref=grid-view"
"2207","La desgracia de un feo enamorado","Jacqueline Belen","Createspace Independent Publishing Platform",9300,0,0,100,"Paperback","https://www.bookdepository.com/es/La-desgracia-de-un-feo-enamorado-Jacqueline-Belen/9781511568319?ref=grid-view"
"2208","Ni Princesa Ni Zorrita","Blanca Mercado","Editorial Pax Mexico",12060,2.5,2,128,"Paperback","https://www.bookdepository.com/es/Ni-Princesa-Ni-Zorrita-Blanca-Mercado/9786079346591?ref=grid-view"
"2209","Murcia Sangre Negra","Mercedes Garcia Velasco","Createspace Independent Publishing Platform",15785,0,0,268,"Paperback","https://www.bookdepository.com/es/Murcia-Sangre-Negra-Mercedes-Garcia-Velasco/9781502900562?ref=grid-view"
"2210","Didi Keidy y El Concurso de Galletas #3","Wanda Coven","BRUNO",15648,4.21,511,122,"Hardback","https://www.bookdepository.com/es/Didi-Keidy-y-El-Concurso-de-Galletas-3-Wanda-Coven/9788469602409?ref=grid-view"
"2211","Quedate conmigo Siempre","Kris Buendia","Createspace Independent Publishing Platform",12557,4.32,19,182,"Paperback","https://www.bookdepository.com/es/Quedate-conmigo-Siempre-Kris-Buendia/9781508974543?ref=grid-view"
"2212","?Cuantos Anos Tienes?","Pam Holden","Flying Start Books Ltd",6884,0,0,16,"Paperback","https://www.bookdepository.com/es/Cuantos-Anos-Tienes-Pam-Holden/9781877506963?ref=grid-view"
"2213","El Orbe Llamador","Luis Carlos Molina Acevedo","Createspace Independent Publishing Platform",10651,5,1,114,"Paperback","https://www.bookdepository.com/es/El-Orbe-Llamador-Luis-Carlos-Molina-Acevedo/9781515027553?ref=grid-view"
"2214","Spanish Book Primary","Emmanuelle Fournier-Kelly","Maskarade Languages",21321,0,0,70,"Mixed media product","https://www.bookdepository.com/es/Spanish-Book-Primary-Emmanuelle-Fournier-Kelly/9780993276125?ref=grid-view"
"2215","El Pequeno Shamrock","Sheredith Boore Heitzenrater","Createspace Independent Publishing Platform",14256,0,0,54,"Paperback","https://www.bookdepository.com/es/El-Pequeno-Shamrock-Sheredith-Boore-Heitzenrater/9781497535619?ref=grid-view"
"2216","Seis Historias En Torno a Mario","Jordi Sierra i Fabra","Planeta-Espana",15648,3.58,26,234,"Paperback","https://www.bookdepository.com/es/Seis-Historias-En-Torno-Mario-Jordi-Sierra-i-Fabra/9788467045345?ref=grid-view"
"2217","La Septima Princesa","Javier Fedriani","Createspace Independent Publishing Platform",38126,0,0,262,"Paperback","https://www.bookdepository.com/es/La-Septima-Princesa-Javier-Fedriani/9781514604465?ref=grid-view"
"2218","Las Lecciones del Dr. Zoroastro o como mantener el ritmo sin metronomo.","Daniel Luque","Createspace Independent Publishing Platform",15676,0,0,216,"Paperback","https://www.bookdepository.com/es/Las-Lecciones-del-Dr-Zoroastro-o-como-mantener-el-ritmo-sin-metronomo-Daniel-Luque/9781514644577?ref=grid-view"
"2219","La Biblia de topica oracion para adolescentes","Abiodun Jibona","Createspace Independent Publishing Platform",22980,0,0,384,"Paperback","https://www.bookdepository.com/es/La-Biblia-de-topica-oracion-para-adolescentes-Abiodun-Jibona/9781514783061?ref=grid-view"
"2220","Emprendedores","Zondervan","Vida Publishers",10291,4,3,176,"Paperback","https://www.bookdepository.com/es/Emprendedores-Zondervan/9780829763072?ref=grid-view"
"2221","Atrapada En Otra Dimensi n","Deborah F Munoz","Createspace Independent Publishing Platform",13438,3.86,14,176,"Paperback","https://www.bookdepository.com/es/Atrapada-En-Otra-Dimensi-n-Deborah-F-Munoz/9781500922030?ref=grid-view"
"2222","Maria Virginia Mi Amor","Sindo Pacheco","Eriginal Books LLC",10525,3.74,23,100,"Paperback","https://www.bookdepository.com/es/Maria-Virginia-Mi-Amor-Sindo-Pacheco/9781613700457?ref=grid-view"
"2223","El Club de Los Caracoles Escarlatas","Daisy Valls","Eriginal Books LLC",12150,4,1,162,"Paperback","https://www.bookdepository.com/es/El-Club-de-Los-Caracoles-Escarlatas-Daisy-Valls/9781613700730?ref=grid-view"
"2224","En los Zapatos de un Nino","Lourdes Anguiano","Createspace Independent Publishing Platform",12096,0,0,180,"Paperback","https://www.bookdepository.com/es/En-los-Zapatos-de-un-Nino-Lourdes-Anguiano/9781522815686?ref=grid-view"
"2225","Rojo Intenso","Samara Garcia","Createspace Independent Publishing Platform",15547,4,1,218,"Paperback","https://www.bookdepository.com/es/Rojo-Intenso-Samara-Garcia/9781522757313?ref=grid-view"
"2226","El Libro del Demonio / The Demon Notebook","Erika McGann","B DE BLOCK",17731,1.83,6,192,"Paperback","https://www.bookdepository.com/es/El-Libro-del-Demonio-Demon-Notebook-Erika-McGann/9786074808971?ref=grid-view"
"2227","El enigma de Agridulce","Tina de Luis","Createspace Independent Publishing Platform",10503,0,0,138,"Paperback","https://www.bookdepository.com/es/El-enigma-de-Agridulce-Tina-de-Luis/9781519371836?ref=grid-view"
"2228","El bosque prohibido","Carolina Inesta","Createspace Independent Publishing Platform",13715,4.31,16,116,"Paperback","https://www.bookdepository.com/es/El-bosque-prohibido-Carolina-Inesta/9781518825774?ref=grid-view"
"2229","Los Nomadas Loquitos de Palmerston Close","J L Lewis","Mohalland Lewis LLC",10408,0,0,128,"Paperback","https://www.bookdepository.com/es/Los-Nomadas-Loquitos-de-Palmerston-Close-J-L-Lewis/9780989710640?ref=grid-view"
"2230","Los Cuentos de Hadas de Fasieland","Michael Raduga","Createspace Independent Publishing Platform",16906,0,0,228,"Paperback","https://www.bookdepository.com/es/Los-Cuentos-de-Hadas-de-Fasieland-Michael-Raduga/9781522722519?ref=grid-view"
"2231","Encadenados a Entenderse","Lui Jim","Createspace Independent Publishing Platform",12002,4,1,182,"Paperback","https://www.bookdepository.com/es/Encadenados-Entenderse-Lui-Jim/9781519784698?ref=grid-view"
"2232","Joanna, la maga-cantante","Amparo Simon Conejos","Createspace Independent Publishing Platform",13152,0,0,26,"Paperback","https://www.bookdepository.com/es/Joanna-la-maga-cantante-Amparo-Simon-Conejos/9781518638152?ref=grid-view"
"2233","La heredera de Helian","Jessica Comin Polo","Createspace Independent Publishing Platform",20805,2,1,414,"Paperback","https://www.bookdepository.com/es/La-heredera-de-Helian-Jessica-Comin-Polo/9781517036881?ref=grid-view"
"2234","Las historias que jamas quisieras que te contaran.","Mercedes Garcia Velasco","Createspace Independent Publishing Platform",16371,0,0,148,"Paperback","https://www.bookdepository.com/es/Las-historias-que-jamas-quisieras-que-te-contaran-Mercedes-Garcia-Velasco/9781514356333?ref=grid-view"
"2235","El Tio","Patricia Fernandini","Createspace Independent Publishing Platform",8755,0,0,66,"Paperback","https://www.bookdepository.com/es/El-Tio-Patricia-Fernandini/9781516942114?ref=grid-view"
"2236","Una ciudad flotante","Julio Verne","Createspace Independent Publishing Platform",13761,3.4,1393,174,"Paperback","https://www.bookdepository.com/es/Una-ciudad-flotante-Julio-Verne/9781516967858?ref=grid-view"
"2237","El misterio de la Reina Nefertiti","C T Cassana","Createspace Independent Publishing Platform",23352,4.28,767,444,"Paperback","https://www.bookdepository.com/es/El-misterio-de-la-Reina-Nefertiti-C-T-Cassana/9781516976294?ref=grid-view"
"2238","Mundo Real Media Edition Level 1 Student's Book plus ELEteca Access and Heritage Learner's Workbook (1-Year Access)","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",85289,0,0,392,"Mixed media product","https://www.bookdepository.com/es/Mundo-Real-Media-Edition-Level-1-Students-Book-plus-ELEteca-Access-Heritage-Learners-Workbook-1-Year-Access-Celia-Meana/9781107472945?ref=grid-view"
"2239","Camaleones","Grace Hansen","Capstone Classroom",11319,3.73,11,24,"Paperback","https://www.bookdepository.com/es/Camaleones-Grace-Hansen/9781496605016?ref=grid-view"
"2240","Mujeres En Las Fuerzas Armadas (Women in the Military)","Miriam Coleman","PowerKids Press",22616,2,2,32,"Hardback","https://www.bookdepository.com/es/Mujeres-En-Las-Fuerzas-Armadas-Women-Military-Miriam-Coleman/9781499405224?ref=grid-view"
"2241","Mundo Real Level 1 Heritage Learner's Workbook","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",27068,0,0,120,"Paperback","https://www.bookdepository.com/es/Mundo-Real-Level-1-Heritage-Learners-Workbook-Celia-Meana/9781107472921?ref=grid-view"
"2242","El ascenso y la caida de Jack Drummond","Matthew Harper","Createspace Independent Publishing Platform",12856,0,0,88,"Paperback","https://www.bookdepository.com/es/El-ascenso-y-la-caida-de-Jack-Drummond-Matthew-Harper/9781508891154?ref=grid-view"
"2243","Trabajos Que La Gente Hace","Pam Holden","Flying Start Books Ltd",6706,0,0,16,"Paperback","https://www.bookdepository.com/es/Trabajos-Que-La-Gente-Hace-Pam-Holden/9781927197011?ref=grid-view"
"2244","Alimenta Los Patos","Pam Holden","Flying Start Books Ltd",6884,0,0,16,"Paperback","https://www.bookdepository.com/es/Alimenta-Los-Patos-Pam-Holden/9781877506987?ref=grid-view"
"2245","El mundo de Carlota","Annabel Navarro","Createspace Independent Publishing Platform",12768,4.25,4,212,"Paperback","https://www.bookdepository.com/es/El-mundo-de-Carlota-Annabel-Navarro/9781514262474?ref=grid-view"
"2246","Mi amigo Kurt y el partido de futbol fantasma","C Gopegui","Createspace Independent Publishing Platform",9958,0,0,120,"Paperback","https://www.bookdepository.com/es/Mi-amigo-Kurt-y-el-partido-de-futbol-fantasma-C-Gopegui/9781508874454?ref=grid-view"
"2247","DIY: Crafts for Kids","Eva Minguet","Instituto Monsa de Ediciones",27043,0,0,192,"Hardback","https://www.bookdepository.com/es/DIY-Crafts-for-Kids-Eva-Minguet/9788416500109?ref=grid-view"
"2248","Krazy Eye y Screecher juegan futbol","Chris Buckland","Createspace Independent Publishing Platform",8849,0,0,26,"Paperback","https://www.bookdepository.com/es/Krazy-Eye-y-Screecher-juegan-futbol-Chris-Buckland/9781519218421?ref=grid-view"
"2249","El Cazador de Gacelas","Pablo Muradas","Createspace Independent Publishing Platform",14676,0,0,256,"Paperback","https://www.bookdepository.com/es/El-Cazador-de-Gacelas-Pablo-Muradas/9781519267511?ref=grid-view"
"2250","In My Family/En Mi Familia","Carmen Lomas Garza","Perfection Learning",18680,4.16,255,NA,"Hardback","https://www.bookdepository.com/es/My-Family-En-Mi-Familia-Carmen-Lomas-Garza/9781613832738?ref=grid-view"
"2251","Krazy Eye y Screecher tocan rock con Noah","Chris Buckland","Createspace Independent Publishing Platform",9097,0,0,34,"Paperback","https://www.bookdepository.com/es/Krazy-Eye-y-Screecher-tocan-rock-con-Noah-Chris-Buckland/9781518813498?ref=grid-view"
"2252","Yorugo","Juan Gralla","Createspace Independent Publishing Platform",8919,0,0,100,"Paperback","https://www.bookdepository.com/es/Yorugo-Juan-Gralla/9781517297268?ref=grid-view"
"2253","Dos gotas de arte","Kala Sanz","Createspace Independent Publishing Platform",16264,0,0,286,"Paperback","https://www.bookdepository.com/es/Dos-gotas-de-arte-Kala-Sanz/9781517162924?ref=grid-view"
"2254","Las Troyanas","Euripides","Createspace Independent Publishing Platform",9810,3.9,6298,38,"Paperback","https://www.bookdepository.com/es/Las-Troyanas-Euripides/9781517725075?ref=grid-view"
"2255","Gertrudes Trudes Tutudes","Luciana Savaget","Panamericana Editorial",14936,0,0,30,"Paperback","https://www.bookdepository.com/es/Gertrudes-Trudes-Tutudes-Luciana-Savaget/9789583046872?ref=grid-view"
"2256","Demonios de la luz","C A C","Createspace Independent Publishing Platform",16415,0,0,256,"Paperback","https://www.bookdepository.com/es/Demonios-de-la-luz-C-C/9781533584199?ref=grid-view"
"2257","Valentina","Isabel Mata Vicente","Createspace Independent Publishing Platform",16977,0,0,150,"Paperback","https://www.bookdepository.com/es/Valentina-Isabel-Mata-Vicente/9781523325542?ref=grid-view"
"2258","Un sisenor con las patas verdes","Silvestre Hernandez","Createspace Independent Publishing Platform",11695,0,0,84,"Paperback","https://www.bookdepository.com/es/Un-sisenor-con-las-patas-verdes-Silvestre-Hernandez/9781523647309?ref=grid-view"
"2259","Chocolate Amargo","Mirjam Pressler","Anaya Publishers",14787,2.83,458,163,"Paperback","https://www.bookdepository.com/es/Chocolate-Amargo-Mirjam-Pressler/9788469808443?ref=grid-view"
"2260","Cuentos Policiales Para Ninos","Victoria Rigiroli","Ediciones Lea",10636,0,0,64,"Paperback","https://www.bookdepository.com/es/Cuentos-Policiales-Para-Ninos-Victoria-Rigiroli/9789877183016?ref=grid-view"
"2261","Las Aventuras de Sherlock Holmes Para Ninos","Sir Arthur Conan Doyle","Ediciones Lea",10636,5,1,64,"Paperback","https://www.bookdepository.com/es/Las-Aventuras-de-Sherlock-Holmes-Para-Ninos-Sir-Arthur-Conan-Doyle/9789877183023?ref=grid-view"
"2262","Invierno Asesino","Kate A Boorman","Editorial Oceano de Mexico",17222,3.49,1991,344,"Paperback","https://www.bookdepository.com/es/Invierno-Asesino-Kate-Boorman/9786077357339?ref=grid-view"
"2263","Ines Es Todas Las Ciudades","Helena Lago","Createspace Independent Publishing Platform",14777,4.03,31,204,"Paperback","https://www.bookdepository.com/es/Ines-Es-Todas-Las-Ciudades-Helena-Lago/9781530282975?ref=grid-view"
"2264","Destino Sin Rumbo","Andrea Paola Rodriguez","Createspace Independent Publishing Platform",12386,0,0,194,"Paperback","https://www.bookdepository.com/es/Destino-Sin-Rumbo-Andrea-Paola-Rodriguez/9781523443444?ref=grid-view"
"2265","Persuasion","Jane Austen","Createspace Independent Publishing Platform",18978,4.14,530771,310,"Paperback","https://www.bookdepository.com/es/Persuasion-Jane-Austen/9781523794119?ref=grid-view"
"2266","La nina del plato","M Dunphy-Moriel","Createspace Independent Publishing Platform",13570,0,0,238,"Paperback","https://www.bookdepository.com/es/La-nina-del-plato-M-Dunphy-Moriel/9781523956296?ref=grid-view"
"2267","Biografias /Biographies","Lucas Diver","ABDO Publishing Co",131396,0,0,24,"Hardback","https://www.bookdepository.com/es/Biografias-Biographies-Lucas-Diver/9781680807608?ref=grid-view"
"2268","El Amigo de mi Amigo","Benner Guillermo","Createspace Independent Publishing Platform",13892,0,0,176,"Paperback","https://www.bookdepository.com/es/El-Amigo-de-mi-Amigo-Benner-Guillermo/9781530221479?ref=grid-view"
"2269","Que Es La Estatua de La Libertad?","Joan Holub","Loqueleo",12088,4.18,364,105,"Paperback","https://www.bookdepository.com/es/Que-Es-La-Estatua-de-La-Libertad-Joan-Holub/9781631134043?ref=grid-view"
"2270","Reese Tiene un Secreto de Halloween","Jo Meserve Mach","Finding My Way Books",11020,0,0,44,"Paperback","https://www.bookdepository.com/es/Reese-Tiene-un-Secreto-de-Halloween-Jo-Meserve-Mach/9780996835732?ref=grid-view"
"2271","Mansi Alimenta Al Monstruo Magoo","A M Shah","99 Pages or Less Publishing LLC",10668,5,6,36,"Paperback","https://www.bookdepository.com/es/Mansi-Alimenta-Al-Monstruo-Magoo-M-Shah/9781943684281?ref=grid-view"
"2272","El Pirata Mala Pata","Miriam Haas","BAMBU",12068,0,0,96,"Paperback","https://www.bookdepository.com/es/El-Pirata-Mala-Pata-Miriam-Haas/9788483431443?ref=grid-view"
"2273","El nin~o sin nombre","Idries Shah","Hoopoe Books",10664,3.84,131,40,"Paperback","https://www.bookdepository.com/es/El-nin~o-sin-nombre-Idries-Shah/9781944493004?ref=grid-view"
"2274","La Abeja de Mas","Andres Pi Andreu","Loqueleo",12831,4.23,13,NA,"Paperback","https://www.bookdepository.com/es/La-Abeja-de-Mas-Andres-Pi-Andreu/9781682921470?ref=grid-view"
"2275","La Gran Gilly Hopkins","Katherine Paterson","Loqueleo",12772,3.84,21248,152,"Paperback","https://www.bookdepository.com/es/La-Gran-Gilly-Hopkins-Katherine-Paterson/9786070128202?ref=grid-view"
"2276","Principe y Mendigo","Mark Twain","Createspace Independent Publishing Platform",13311,3.86,107533,158,"Paperback","https://www.bookdepository.com/es/Principe-y-Mendigo-Mark-Twain/9781532927928?ref=grid-view"
"2277","Solos En La Montana","Edward Myers","Montemayor Press",19965,0,0,172,"Paperback","https://www.bookdepository.com/es/Solos-En-La-Montana-Edward-Myers/9781932727180?ref=grid-view"
"2278","Cuentos Antarticos","Secretaria Del Tratado Antartico (Comp","Secretaria del Tratado Antartico",8301,0,0,68,"Paperback","https://www.bookdepository.com/es/Cuentos-Antarticos-Secretaria-Del-Tratado-Antartico-Comp/9789874024091?ref=grid-view"
"2279","Miguel Strogoff","Julio Verne","Createspace Independent Publishing Platform",17668,3.9,7067,322,"Paperback","https://www.bookdepository.com/es/Miguel-Strogoff-Julio-Verne/9781532943058?ref=grid-view"
"2280","Hho, El Mu eco de Nieve","Juan J F Valera Mariscal","Createspace Independent Publishing Platform",22793,0,0,124,"Paperback","https://www.bookdepository.com/es/Hho-El-Mu-eco-de-Nieve-Juan-J-F-Valera-Mariscal/9781533410900?ref=grid-view"
