"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"4494","La Aventura de Dora y el Conejo de Pascua","Veronica Paz","Libros para ninos",NA,3.6,30,16,"Mixed media product","https://www.bookdepository.com/es/La-Aventura-de-Dora-y-el-Conejo-de-Pascua-Veronica-Paz/9781442442726?ref=grid-view"
"4495","Sonia Sotomayor","Zella Williams","Editorial Buenas Letras",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/Sonia-Sotomayor-Zella-Williams/9781448807116?ref=grid-view"
"4496","Lebron James","Dan Osier","PowerKids Press",NA,4.52,23,24,"Hardback","https://www.bookdepository.com/es/Lebron-James-Dan-Osier/9781448831340?ref=grid-view"
"4497","Abraham Lincoln","Gillian Gosman","PowerKids Press",NA,5,1,24,"Hardback","https://www.bookdepository.com/es/Abraham-Lincoln-Gillian-Gosman/9781448832163?ref=grid-view"
"4498","Crocodiles/Cocodrilos","Maddie Gibbs","PowerKids Press",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/Crocodiles-Cocodrilos-Maddie-Gibbs/9781448831180?ref=grid-view"
"4499","African Buffalo/Bufalo Africano","Maddie Gibbs","PowerKids Press",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/African-Buffalo-Bufalo-Africano-Maddie-Gibbs/9781448831234?ref=grid-view"
"4500","Dolphins/Delfines","Willow Clark","PowerKids Press",NA,3,4,24,"Hardback","https://www.bookdepository.com/es/Dolphins-Delfines-Willow-Clark/9781448831265?ref=grid-view"
"4501","Houghton Mifflin Science Spanish California","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Science-Spanish-California-Houghton-Mifflin-Company/9780618846498?ref=grid-view"
"4502","Houghton Mifflin Science Spanish California","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Science-Spanish-California-Houghton-Mifflin-Company/9780618846160?ref=grid-view"
"4503","Houghton Mifflin Science Spanish California","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Science-Spanish-California-Houghton-Mifflin-Company/9780618845538?ref=grid-view"
"4504","Houghton Mifflin Science Spanish California","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Science-Spanish-California-Houghton-Mifflin-Company/9780618845200?ref=grid-view"
"4505","Houghton Mifflin Science Spanish California","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Science-Spanish-California-Houghton-Mifflin-Company/9780618845385?ref=grid-view"
"4506","Villa Cuentos Challenge Trade Book Collection Grade 2","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Villa-Cuentos-Challenge-Trade-Book-Collection-Grade-2/9780153660955?ref=grid-view"
"4507","Spanish Math Reader 6pk Level 5","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Spanish-Math-Reader-6pk-Level-5/9780547058184?ref=grid-view"
"4508","El banco de monedas de un centavo Spanish Math Reader 6pk Level 3","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/El-banco-de-monedas-de-un-centavo-Spanish-Math-Reader-6pk-Level-3/9780547059013?ref=grid-view"
"4509","El Regalo de La Hija del Rey","Beatrice Masina","Anaya Publishers",NA,5,1,87,"Paperback","https://www.bookdepository.com/es/El-Regalo-de-La-Hija-del-Rey-Beatrice-Masina/9788466795425?ref=grid-view"
"4510","Morgan Y Los Piratas","Arturo Uslar Pietri","Nacional El Editorial",NA,0,0,23,"Paperback","https://www.bookdepository.com/es/Morgan-Y-Los-Piratas-Arturo-Uslar-Pietri/9789803880781?ref=grid-view"
"4511","El Adivino","Anton Goering","Amazonia Solution",NA,5,1,40,"Hardback","https://www.bookdepository.com/es/El-Adivino-Anton-Goering/9789806437005?ref=grid-view"
"4512","Cuentos de la Noche","Mercedes Franco","Amazonia Solution",NA,4,2,131,"Paperback","https://www.bookdepository.com/es/Cuentos-de-la-Noche-Mercedes-Franco/9789806437371?ref=grid-view"
"4513","El Clima y las Estaciones","Albin Michel Jeneusse","Amazonia Solution",NA,0,0,75,"Paperback","https://www.bookdepository.com/es/El-Clima-y-las-Estaciones-Albin-Michel-Jeneusse/9789806437548?ref=grid-view"
"4514","La Vida en el Agua","Albin Michel Jeneusse","Amazonia Solution",NA,0,0,87,"Paperback","https://www.bookdepository.com/es/La-Vida-en-el-Agua-Albin-Michel-Jeneusse/9789806437500?ref=grid-view"
"4515","De Atenas A Atenas/ From Atenas to Atenas","","Gedisa Mexicana S.A.",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/De-Atenas-Atenas-From-Atenas-Atenas/9789806573079?ref=grid-view"
"4516","A Todo Riesgo","Mike Mansilla","Cyls",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Todo-Riesgo-Mike-Mansilla/9789806573017?ref=grid-view"
"4517","RVR 1960 Biblia Ovejitas","Alina Herrera Q","AYA Distribuciones",NA,4.54,24,1669,"Hardback","https://www.bookdepository.com/es/RVR-1960-Biblia-Ovejitas-Alina-Herrera-Q/9789992294406?ref=grid-view"
"4518","El Corazon de Las Tinieblas","Joseph Conrad","ALTAMIRA",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Corazon-de-Las-Tinieblas-Joseph-Conrad/9789879779347?ref=grid-view"
"4519","Apostilha - Primeiras Nocoes Gramaticais de Portug","Marcela Pezzuto","Universidad Nacional de Lomas de Zamora",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Apostilha-Primeiras-Nocoes-Gramaticais-de-Portug-Marcela-Pezzuto/9789879969687?ref=grid-view"
"4520","Ciencia Sociales 6 - 2b","Alejandra Giuliani","Tinta Fresca",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencia-Sociales-6-2b-Alejandra-Giuliani/9789875760325?ref=grid-view"
"4521","Lengua 9 - 3b","Agustina Campos","Tinta Fresca",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Lengua-9-3b-Agustina-Campos/9789875760462?ref=grid-view"
"4522","El Lobo y La Cabra","Delia Maunas","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Lobo-y-La-Cabra-Delia-Maunas/9789875790858?ref=grid-view"
"4523","Nenedino y El Huevo","Net Chicos","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Nenedino-y-El-Huevo-Net-Chicos/9789875790940?ref=grid-view"
"4524","Aladino","Walter Gratzer","Guadal",NA,3.28,18,16,"Paperback","https://www.bookdepository.com/es/Aladino-Walter-Gratzer/9789875792845?ref=grid-view"
"4525","Mentiras Inocentes/ White Lies and Barefaced Truths","Cathy Hopkins","Advanced Marketing s De Rl De Cv",NA,3.62,911,133,"Paperback","https://www.bookdepository.com/es/Mentiras-Inocentes-White-Lies-Barefaced-Truths-Cathy-Hopkins/9789876120715?ref=grid-view"
"4526","Crisis de verano/ Midsummer Meltdown","Hopkins Cathy","Advanced Marketing s De Rl De Cv",NA,0,0,144,"Paperback","https://www.bookdepository.com/es/Crisis-de-verano-Midsummer-Meltdown-Hopkins-Cathy/9789876121231?ref=grid-view"
"4527","Ciencia / Science","Graciela Fox","DOS Tintas Sa",NA,0,0,48,"Paperback","https://www.bookdepository.com/es/Ciencia-Science-Graciela-Fox/9789876101882?ref=grid-view"
"4528","Fashion","Brenda Berry","Advanced Marketing s De Rl De Cv",NA,0,0,79,"Paperback","https://www.bookdepository.com/es/Fashion-Brenda-Berry/9789876121095?ref=grid-view"
"4529","Chistes sobre chicas/ Jokes about Girls","Karl K. Jadda","Lectorum Pubns",NA,0,0,79,"Paperback","https://www.bookdepository.com/es/Chistes-sobre-chicas-Jokes-about-Girls-Karl-K-Jadda/9789876121323?ref=grid-view"
"4530","Un modo de ser amigas/ A Way of Being Friendly","Lucile Kay","Advanced Marketing s De Rl De Cv",NA,0,0,63,"Paperback","https://www.bookdepository.com/es/Un-modo-de-ser-amigas-Way-Being-Friendly-Lucile-Kay/9789876121200?ref=grid-view"
"4531","Una chica diferente/ This Way to Paradise","Cathy Hopkings","Lectorum Pubns",NA,3.68,479,171,"Paperback","https://www.bookdepository.com/es/Una-chica-diferente-This-Way-Paradise-Cathy-Hopkings/9789876121347?ref=grid-view"
"4532","Doble desafio/ Double Dare","Hopkins Cathy","Advanced Marketing s De Rl De Cv",NA,3.68,490,155,"Paperback","https://www.bookdepository.com/es/Doble-desafio-Double-Dare-Hopkins-Cathy/9789876121224?ref=grid-view"
"4533","DOS Mas DOS Son Cinco?","Johnny Joker","Ediciones Lea",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/DOS-Mas-DOS-Son-Cinco-Johnny-Joker/9789876340083?ref=grid-view"
"4534","Alicia en el pais de las maravillas / Alice in Wonderland","Carroll","Ediciones Lea",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Alicia-en-el-pais-de-las-maravillas-Alice-Wonderland-Carroll/9789876342445?ref=grid-view"
"4535","Blancanieves / Snow White","Disney","Guadal Sa Editorial",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/Blancanieves-Snow-White-Disney/9789876681704?ref=grid-view"
"4536","Caperucita roja / Little Red Riding Hood","Robert Frederick","Guadal Sa Editorial",NA,0,0,12,"Board book","https://www.bookdepository.com/es/Caperucita-roja-Little-Red-Riding-Hood-Robert-Frederick/9789876681643?ref=grid-view"
"4537","Midas, el oro y el burro  / Midas, the gold and the donkey","Graciela Repun","Fundacion Edelvives",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/Midas-el-oro-y-el-burro-Midas-gold-donkey-Graciela-Repun/9789876420136?ref=grid-view"
"4538","El viejo de la biblioteca  / The old man of the library","Mario Mendez","Fundacion Edelvives",NA,3.53,17,136,"Paperback","https://www.bookdepository.com/es/El-viejo-de-la-biblioteca-old-man-library-Mario-Mendez/9789876420648?ref=grid-view"
"4539","Los Cuentos de Lucia","Anya Damiron","Lucia's Stories",NA,0,0,26,"Hardback","https://www.bookdepository.com/es/Los-Cuentos-de-Lucia-Anya-Damiron/9789945421439?ref=grid-view"
"4540","Leyendas, Mitos, Cuentos y ... Tehuelches","Fernando Cordova","Longseller",NA,4,3,104,"Paperback","https://www.bookdepository.com/es/Leyendas-Mitos-Cuentos-y-Tehuelches-Fernando-Cordova/9789875504424?ref=grid-view"
"4541","Matematica 5 - 2 Ciclo Egb","Chemello","Longseller",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Matematica-5-2-Ciclo-Egb-Chemello/9789875504851?ref=grid-view"
"4542","Ciencias Naturales 4 - 2 Ciclo Egb","Espinoza","Longseller",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Naturales-4-2-Ciclo-Egb-Espinoza/9789875504868?ref=grid-view"
"4543","Chibchas","Fernando Cordova","Longseller",NA,0,0,104,"Paperback","https://www.bookdepository.com/es/Chibchas-Fernando-Cordova/9789875506695?ref=grid-view"
"4544","Kaikan Phrase 10","Mayu Shinjo","Pujol & Amado S L L",NA,0,0,192,"Paperback","https://www.bookdepository.com/es/Kaikan-Phrase-10-Mayu-Shinjo/9789875621664?ref=grid-view"
"4545","Slam Dunk 15 Cielo e infierno / Heaven and hell","Takehiko Inoue","Pujol & Amado S L L",NA,4.41,476,190,"Paperback","https://www.bookdepository.com/es/Slam-Dunk-15-Cielo-e-infierno-Heaven-hell-Takehiko-Inoue/9789875621305?ref=grid-view"
"4546","Dnangel 10","Yukiru Sugisaki","Pujol & Amado S L L",NA,4.19,1878,192,"Paperback","https://www.bookdepository.com/es/Dnangel-10-Yukiru-Sugisaki/9789875622081?ref=grid-view"
"4547","slam dunk 30","Takehiko Inoue","Penguin Random House Grupo USA",NA,4.55,513,190,"Paperback","https://www.bookdepository.com/es/slam-dunk-30-Takehiko-Inoue/9789875621220?ref=grid-view"
"4548","Slayers 2 Knight Of Aqualord","Hajime Kanzaka","Pujol & Amado S L L",NA,3.54,28,192,"Paperback","https://www.bookdepository.com/es/Slayers-2-Knight-Aqualord-Hajime-Kanzaka/9789875622173?ref=grid-view"
"4549","Katteni Kaizo 11","Kohnji Kumeta","Pujol & Amado S L L",NA,3,3,192,"Paperback","https://www.bookdepository.com/es/Katteni-Kaizo-11-Kohnji-Kumeta/9789875621916?ref=grid-view"
"4550","Desert Coral 3","Wataru Murayama","Pujol & Amado S L L",NA,3.76,54,192,"Paperback","https://www.bookdepository.com/es/Desert-Coral-3-Wataru-Murayama/9789875622913?ref=grid-view"
"4551","The Candidate for Goddess 4","Yukiru Sugisaki","Pujol & Amado S L L",NA,3.75,113,200,"Paperback","https://www.bookdepository.com/es/Candidate-for-Goddess-4-Yukiru-Sugisaki/9789875622982?ref=grid-view"
"4552","Slam Dunk 7","Takehiko Inoue","Pujol & Amado S L L",NA,4.31,580,190,"Paperback","https://www.bookdepository.com/es/Slam-Dunk-7-Takehiko-Inoue/9789875620391?ref=grid-view"
"4553","Card Captor Sakura","Clamp","Editorial Ivrea",NA,4.39,2804,200,"Paperback","https://www.bookdepository.com/es/Card-Captor-Sakura-Clamp/9789875620490?ref=grid-view"
"4554","Dnangel NB","Yukiru Sugisaki","Editorial Ivrea",NA,4.13,3859,192,"Paperback","https://www.bookdepository.com/es/Dnangel-NB-Yukiru-Sugisaki/9789875620575?ref=grid-view"
"4555","Desert Coral 4","Wataru Murayama","Pujol & Amado S L L",NA,4.08,12,192,"Paperback","https://www.bookdepository.com/es/Desert-Coral-4-Wataru-Murayama/9789875623248?ref=grid-view"
"4556","Profe indiscreto 2 Amante secreto / Indiscreet Proff 2 Secret lover","Megumi Toda","Pujol & Amado S L L",NA,3.43,49,172,"Paperback","https://www.bookdepository.com/es/Profe-indiscreto-2-Amante-secreto-Indiscreet-Proff-2-Secret-lover-Megumi-Toda/9789875623477?ref=grid-view"
"4557","Peacemaker Kurogane 2","Nanae Chrono","Pujol & Amado S L L",NA,0,0,192,"Paperback","https://www.bookdepository.com/es/Peacemaker-Kurogane-2-Nanae-Chrono/9789875622463?ref=grid-view"
"4558","Mar 3 / Sea","Nobuyuki Anzai","Pujol & Amado S L L",NA,4.03,236,300,"Paperback","https://www.bookdepository.com/es/Mar-3-Sea-Nobuyuki-Anzai/9789875623903?ref=grid-view"
"4559","Midori 4 Echame una mano / Give me a hand","Kazuro Inoue","Pujol & Amado S L L",NA,3.88,222,190,"Paperback","https://www.bookdepository.com/es/Midori-4-Echame-una-mano-Give-me-hand-Kazuro-Inoue/9789875622791?ref=grid-view"
"4560","Amasando Ja-Pan 2 / Amassing","Takashi Hashigu","Pujol & Amado S L L",NA,0,0,192,"Paperback","https://www.bookdepository.com/es/Amasando-Ja-Pan-2-Amassing-Takashi-Hashigu/9789875623460?ref=grid-view"
"4561","Quiero Ser Piloto de Carreras","Katie Franks","Editorial Buenas Letras",NA,0,0,24,"Paperback","https://www.bookdepository.com/es/Quiero-Ser-Piloto-de-Carreras-Katie-Franks/9781435886032?ref=grid-view"
"4562","MS All de La Tierra","Daniel R Faust","Editorial Buenas Letras",NA,4.25,4,24,"Paperback","https://www.bookdepository.com/es/MS-All-de-La-Tierra-Daniel-R-Faust/9781435884731?ref=grid-view"
"4563","Freddy Adu","Jose Maria Obregon","Editorial Buenas Letras",NA,0,0,24,"Hardback","https://www.bookdepository.com/es/Freddy-Adu-Jose-Maria-Obregon/9781435827301?ref=grid-view"
"4564","Toro Sentado y la Batalla de Little Bighorn","Dan Abnett","PowerKids Press",NA,4.5,2,24,"Paperback","https://www.bookdepository.com/es/Toro-Sentado-y-la-Batalla-de-Little-Bighorn-Dan-Abnett/9781435833180?ref=grid-view"
"4565","Harriet Tubman y el Ferrocarril Clandestino","Dan Abnett","PowerKids Press",NA,3.5,2,24,"Paperback","https://www.bookdepository.com/es/Harriet-Tubman-y-el-Ferrocarril-Clandestino-Dan-Abnett/9781435833203?ref=grid-view"
"4566","Cristobal Colon y el Viaje de 1492","Dan Abnett","Rosen Publishing Group",NA,4,1,24,"Paperback","https://www.bookdepository.com/es/Cristobal-Colon-y-el-Viaje-de-1492-Dan-Abnett/9781435833128?ref=grid-view"
"4567","Mitologia Griega","Glenn Herdling","PowerKids Press",NA,3.11,9,24,"Paperback","https://www.bookdepository.com/es/Mitologia-Griega-Glenn-Herdling/9781435833302?ref=grid-view"
"4568","Quiero Ser Chef","Mary R Dunn","Editorial Buenas Letras",NA,0,0,24,"Paperback","https://www.bookdepository.com/es/Quiero-Ser-Chef-Mary-R-Dunn/9781435834279?ref=grid-view"
"4569","The Golden Stone Saga: Teacher's Book Level 2","Jenny Dooley","Express Publishing UK Ltd",NA,0,0,30,"Paperback","https://www.bookdepository.com/es/Golden-Stone-Saga-Teachers-Book-Level-2-Jenny-Dooley/9781843250548?ref=grid-view"
"4570","The Man in the Iron Mask: Upper-Intermediate Level 5","Alexandre Dumas","Express Publishing UK Ltd",NA,3.99,65258,NA,"Paperback","https://www.bookdepository.com/es/Man-Iron-Mask-Upper-Intermediate-Level-5-Alexandre-Dumas/9781843256694?ref=grid-view"
"4571","La Travesia del Explorador del Alba","Karl Hofmann","FonoLibro",NA,4.08,401083,NA,"","https://www.bookdepository.com/es/La-Travesia-del-Explorador-del-Alba-Karl-Hofmann/9781615876303?ref=grid-view"
"4572","Read-It! Readers En Espanol Collection","Picture Window Books","Findaway World",NA,0,0,NA,"","https://www.bookdepository.com/es/Read-It-Readers-En-Espanol-Collection-Picture-Window-Books/9781615876723?ref=grid-view"
"4573","Viet Nam","Trace Taylor","ARC Press",NA,4.71,7,17,"Paperback","https://www.bookdepository.com/es/Viet-Nam-Trace-Taylor/9781615411221?ref=grid-view"
"4574","El Leon, La Bruja y El Ropero","C S Lewis","Findaway World",NA,4.22,2158171,NA,"","https://www.bookdepository.com/es/El-Leon-La-Bruja-y-El-Ropero-C-S-Lewis/9781615458653?ref=grid-view"
"4575","America Expansion 6-8 Spanish","Ingram Book Group","Ingram Book Group",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/America-Expansion-6-8-Spanish-Ingram-Book-Group/9781615220137?ref=grid-view"
"4576","Enfoques: Curso Intermedio de Lengua Espanola (Spanish Edition)","Jose A. Blanco","Ingram",NA,3.58,12,NA,"Paperback","https://www.bookdepository.com/es/Enfoques-Curso-Intermedio-de-Lengua-Espanola-Spanish-Edition-Jose-Blanco/9781617670213?ref=grid-view"
"4577","My Talking Dictionary","","Mantra Lingua",NA,0,0,64,"Mixed media product","https://www.bookdepository.com/es/My-Talking-Dictionary/9781844447091?ref=grid-view"
"4578","Me Gusta IR a la Escuela","Dr Feldman","Rourke Educational Media",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Me-Gusta-IR-la-Escuela-Dr-Feldman/9781617416484?ref=grid-view"
"4579","?donde Quieres Vivir?","Rourke Educational Media","Rourke Educational Media",NA,5,1,12,"Paperback","https://www.bookdepository.com/es/donde-Quieres-Vivir-Rourke-Educational-Media/9781617416392?ref=grid-view"
"4580","?donde Quieres Vivir?","Rourke Educational Media","Rourke Educational Media",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/donde-Quieres-Vivir-Rourke-Educational-Media/9781617416699?ref=grid-view"
"4581","Bob and Bobette: Diamond Boomerang No. 1","Willy Vandersteen","Ravette Publishing Ltd",NA,3.47,72,56,"Paperback","https://www.bookdepository.com/es/Bob-Bobette-Diamond-Boomerang-No-1-Willy-Vandersteen/9781853042218?ref=grid-view"
"4582","Bob and Bobette: The Texas Ranger No. 3","Willy Vandersteen","Ravette Publishing Ltd",NA,3.58,89,56,"Paperback","https://www.bookdepository.com/es/Bob-Bobette-Texas-Ranger-No-3-Willy-Vandersteen/9781853042232?ref=grid-view"
"4583","People Who Changed the World","Jacqueline Dineen","PAVILION BOOKS",NA,0,0,96,"Hardback","https://www.bookdepository.com/es/People-Who-Changed-World-Jacqueline-Dineen/9781850282358?ref=grid-view"
"4584","A Fondo: Tema De Portada","Brendan Park","Classroom Resources",NA,0,0,NA,"Spiral bound","https://www.bookdepository.com/es/Fondo-Tema-De-Portada-Brendan-Park/9781846710056?ref=grid-view"
"4585","Juan Y Los Frijoles Magicos","Richard Walker","Barefoot Books Ltd",NA,3.75,118,40,"Mixed media product","https://www.bookdepository.com/es/Juan-Y-Los-Frijoles-Magicos-Richard-Walker/9781846862168?ref=grid-view"
"4586","The Giant Turnip","Henriette Barkow","Mantra Lingua",NA,3.82,49,26,"Paperback","https://www.bookdepository.com/es/Giant-Turnip-Henriette-Barkow/9781852697471?ref=grid-view"
"4587","My Bilingual Talking Dictionary in Spanish and English","","Mantra Lingua",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/My-Bilingual-Talking-Dictionary-Spanish-English/9781846116131?ref=grid-view"
"4588","Azteca: the Story of a Jaguar Warrior","Andrea Gaudiano","Roberts Rinehart Publishers",NA,4.4,5,80,"Paperback","https://www.bookdepository.com/es/Azteca-Story-Jaguar-Warrior-Andrea-Gaudiano/9781879373327?ref=grid-view"
"4589","La Cuentista","Teresa Pijoan","Museum of New Mexico Press (Red Crane Books)",NA,4.11,9,186,"Paperback","https://www.bookdepository.com/es/La-Cuentista-Teresa-Pijoan/9781878610423?ref=grid-view"
"4590","Where the Cinnamon Wind Blows","Jim Sagel","Museum of New Mexico Press (Red Crane Books)",NA,3.2,5,156,"Paperback","https://www.bookdepository.com/es/Where-Cinnamon-Wind-Blows-Jim-Sagel/9781878610324?ref=grid-view"
"4591","Palabras Para Crecer-Lectura y Activid. 2b","Maryta Berenguer","Grupo Cinco Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Palabras-Para-Crecer-Lectura-y-Activid-2b-Maryta-Berenguer/9789879655313?ref=grid-view"
"4592","Matematicamente","Liliana Fisichella","Upr Editora",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Matematicamente-Liliana-Fisichella/9789879671467?ref=grid-view"
"4593","Por Que Se Rayo la Cebra?","Carla Baredes","Iamique",NA,3.5,2,60,"Paperback","https://www.bookdepository.com/es/Por-Que-Se-Rayo-la-Cebra-Carla-Baredes/9789879804230?ref=grid-view"
"4594","Escenas Para Chicos","Silvina Diaz","TUSQUETS",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Escenas-Para-Chicos-Silvina-Diaz/9789879813843?ref=grid-view"
"4595","Santos Vega - Arte y Literatura Para Chicos","Banco Velox Ediciones","Banco Velox",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Santos-Vega-Arte-y-Literatura-Para-Chicos-Banco-Velox-Ediciones/9789879853085?ref=grid-view"
"4596","Mi Casa","Diana S Albala","Booked S.A.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Mi-Casa-Diana-S-Albala/9789875120549?ref=grid-view"
"4597","Los Verbos","Graciela S de Vicenti","Grupo Editor La Grulla",NA,0,0,113,"Paperback","https://www.bookdepository.com/es/Los-Verbos-Graciela-S-de-Vicenti/9789875200982?ref=grid-view"
"4598","El Libro de Los Experimentos","Lautaro G Nogueira","Grupo Editor La Grulla",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Libro-de-Los-Experimentos-Lautaro-G-Nogueira/9789875200999?ref=grid-view"
"4599","Mi Primer Libro de Ortografia","Graciela S de Vicenti","Grupo Editor La Grulla",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Mi-Primer-Libro-de-Ortografia-Graciela-S-de-Vicenti/9789875200333?ref=grid-view"
"4600","Como escribir las frases mas usuales en 20 idiomas diferentes/ How to Write The Most Used Phrases in 20 different Languages","Belisario J. Mun","Imaginador",NA,0,0,31,"Paperback","https://www.bookdepository.com/es/Como-escribir-las-frases-mas-usuales-en-20-idiomas-diferentes-How-Write-Most-Used-Phrases-20-different-Languages-Belisario-J-Mun/9789875202795?ref=grid-view"
"4601","Como decir...te extrano de mil maneras diferentes / How to say ... I miss you in a thousand different ways","Marie J. Lafontaine","Imaginador",NA,0,0,57,"Paperback","https://www.bookdepository.com/es/Como-decir-te-extrano-de-mil-maneras-diferentes-How-say-I-miss-you-thousand-different-ways-Marie-J-Lafontaine/9789875202771?ref=grid-view"
"4602","Como decir...perdon de mil maneras diferentes / How to say ... sorry in a thousand different ways","Marie J. Lafontaine","Imaginador",NA,0,0,56,"Paperback","https://www.bookdepository.com/es/Como-decir-perdon-de-mil-maneras-diferentes-How-say-sorry-thousand-different-ways-Marie-J-Lafontaine/9789875202818?ref=grid-view"
"4603","Mi Primer Libro de Ajedrez","Estanislao M Guevarra","Grupo Editor La Grulla",NA,0,0,29,"Paperback","https://www.bookdepository.com/es/Mi-Primer-Libro-de-Ajedrez-Estanislao-M-Guevarra/9789875202252?ref=grid-view"
"4604","Insectos Peces Reptiles y Aves","E A S a Visor","Visor",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Insectos-Peces-Reptiles-y-Aves-E-S-Visor/9789875221659?ref=grid-view"
"4605","Aritmetica Y Geometria / Arithmetic and Geometry","Equipo Editorial","Visor E A S A",NA,0,0,96,"Paperback","https://www.bookdepository.com/es/Aritmetica-Y-Geometria-Arithmetic-Geometry-Equipo-Editorial/9789875222731?ref=grid-view"
"4606","Atlas del Mundo","E A S a Visor","Visor",NA,0,0,31,"Hardback","https://www.bookdepository.com/es/Atlas-del-Mundo-E-S-Visor/9789875221390?ref=grid-view"
"4607","El Traje Del Emperador, Pinocho/the Emperors New Suit, Pinocchio","Natalia C. Shapiro","Visor E A S A",NA,0,0,48,"Hardback","https://www.bookdepository.com/es/El-Traje-Del-Emperador-Pinocho-Emperors-New-Suit-Pinocchio-Natalia-C-Shapiro/9789875222151?ref=grid-view"
"4608","Los Animales Mamiferos","E A S a Visor","Visor",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Los-Animales-Mamiferos-E-S-Visor/9789875221642?ref=grid-view"
"4609","Nociones Basicas de Quimica","Gerardo M Nogueira","Grupo Editor La Grulla",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/Nociones-Basicas-de-Quimica-Gerardo-M-Nogueira/9789875202146?ref=grid-view"
"4610","Caminantes 4 - CS. Sociales/Formacion Etica y Ciud","E D B","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Caminantes-4-CS-Sociales-Formacion-Etica-y-Ciud-E-D-B/9789875410015?ref=grid-view"
"4611","Lo Unico del Mundo","Ricardo Marino","Grupo Editorial Norma",NA,3.28,29,NA,"Book","https://www.bookdepository.com/es/Lo-Unico-del-Mundo-Ricardo-Marino/9789875453838?ref=grid-view"
"4612","Super Busquedas 2","Califa Oche","Longseller",NA,0,0,46,"Paperback","https://www.bookdepository.com/es/Super-Busquedas-2-Califa-Oche/9789875503670?ref=grid-view"
"4613","Abrojitos Modulo 3","Hugo Salgado","Puerto de Palos",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Abrojitos-Modulo-3-Hugo-Salgado/9789875472419?ref=grid-view"
"4614","Literator V - La Batalla Final","Daniel Link","del Eclipse",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Literator-V-La-Batalla-Final-Daniel-Link/9789879011041?ref=grid-view"
"4615","Camila/ Camila, Life And Works of Camila Rolon","Manuel Gonzalez Gil","Ediciones Del Eclipse S R L",NA,0,0,64,"Mixed media product","https://www.bookdepository.com/es/Camila-Camila-Life-Works-Camila-Rolon-Manuel-Gonzalez-Gil/9789879011478?ref=grid-view"
